"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type"
"CHEMBL4102950";"";"None";"361.43";"0";"3.20";"5a; 5b";"O=C(CC1(c2ccc(F)cc2)C2CC3CC1CC(F)(C3)C2)N1CC(O)C1";"EC50";"'>'";"25000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4016343";"Activation of PXR (unknown origin)";"A";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3401";"Pregnane X receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4014336";"1";"Scientific Literature";"J Med Chem";"2017";"None";"";""
"CHEMBL4226706";"";"None";"393.46";"0";"4.31";"4";"Cc1ccc(-c2cc(C(=O)N[C@H](C)c3ccc(F)cn3)cc(C(C)(C)O)c2)nc1";"EC50";"'='";"2000.0";"nM";"5.70";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4222599";"Activation of PXR (unknown origin)";"A";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3401";"Pregnane X receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4219153";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2018";"None";"";""
"CHEMBL4224969";"";"None";"536.89";"2";"7.22";"21j";"CC1(C)Cc2c(c(C(=O)Nc3ccc(F)c(C(F)(F)F)c3)cc3nc(Nc4c(F)cccc4Cl)[nH]c23)O1";"EC50";"'='";"2460.0";"nM";"5.61";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4221894";"Activation of human PXR";"A";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3401";"Pregnane X receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4219124";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2018";"None";"";""
"CHEMBL4451601";"";"None";"394.52";"1";"5.62";"17a";"CC(C)(C)OC(=O)N1CC[C@@H]2[C@H](c3ccco3)Nc3c(ccc4c3CCCC4)[C@@H]21";"EC50";"'='";"1500.0";"nM";"5.82";"";"";"UO_0000065";"14.76";"0.27";"0.20";"10.65";"0";"CHEMBL4340261";"Agonist activity at PXR (unknown origin) by AlphaScreen assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3401";"Pregnane X receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4339232";"1";"Scientific Literature";"ACS Med Chem Lett";"2019";"None";"";""
"CHEMBL3907312";"";"None";"471.39";"0";"3.80";"5";"O=S(=O)(c1ccc(F)cc1)[C@@]1(c2ccc(C(O)(C(F)(F)F)C(F)(F)F)cc2)CCNC1";"EC50";"'='";"434.0";"nM";"6.36";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4339771";"Transactivation of PXR in human HepG2 cells";"A";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HepG2";"None";"";"";"";"CHEMBL3401";"Pregnane X receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4339200";"1";"Scientific Literature";"ACS Med Chem Lett";"2019";"CHEMBL3307718";"";""
"CHEMBL3822473";"";"None";"266.30";"0";"3.31";"3a";"COc1cccc(-c2nc(OC)c3ccccc3n2)c1";"EC50";"'>'";"3000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3825786";"Agonist activity at PXR expressed in human HepG2 cells after 24 hrs by p3A4-luciferase reporter gene assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HepG2";"None";"";"";"";"CHEMBL3401";"Pregnane X receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3822384";"1";"Scientific Literature";"J Med Chem";"2016";"CHEMBL3307718";"";""
"CHEMBL4162171";"";"None";"583.99";"2";"6.88";"30a";"C/C(=C\c1ccc2c(c1)N(S(=O)(=O)c1cccc(C(F)(F)F)c1)C[C@H](CCC(=O)O)O2)c1c(F)cccc1Cl";"EC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4839622";"Agonist activity at human PXR-gamma expressed in HEK293 cells assessed as transcriptional activity in presence of ursolic acid by Gal4-luciferase reporter assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3401";"Pregnane X receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4837250";"1";"Scientific Literature";"J Med Chem";"2021";"None";"";""
"CHEMBL4865225";"";"None";"564.01";"2";"6.01";"30b";"COc1cc(S(=O)(=O)N2C[C@H](CCC(=O)O)Oc3ccc(/C=C(\C)c4c(F)cccc4Cl)cc32)ccc1F";"EC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4839622";"Agonist activity at human PXR-gamma expressed in HEK293 cells assessed as transcriptional activity in presence of ursolic acid by Gal4-luciferase reporter assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3401";"Pregnane X receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4837250";"1";"Scientific Literature";"J Med Chem";"2021";"None";"";""
"CHEMBL4859796";"";"None";"557.49";"2";"5.79";"34f";"O=C(O)CC[C@H]1CN(S(=O)(=O)c2cccc(C(F)(F)F)c2)c2cc(-c3cccc(OC(F)F)c3)ccc2O1";"EC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4839622";"Agonist activity at human PXR-gamma expressed in HEK293 cells assessed as transcriptional activity in presence of ursolic acid by Gal4-luciferase reporter assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3401";"Pregnane X receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4837250";"1";"Scientific Literature";"J Med Chem";"2021";"None";"";""
"CHEMBL4847229";"";"None";"571.98";"2";"6.62";"37b";"CC(C)(C[C@H]1CN(S(=O)(=O)c2cccc(C(F)(F)F)c2)c2cc(-c3cccc(Cl)c3F)ccc2O1)C(=O)O";"EC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4839622";"Agonist activity at human PXR-gamma expressed in HEK293 cells assessed as transcriptional activity in presence of ursolic acid by Gal4-luciferase reporter assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3401";"Pregnane X receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4837250";"1";"Scientific Literature";"J Med Chem";"2021";"None";"";""
"CHEMBL4849995";"";"None";"614.01";"2";"6.39";"53c";"O=C(O)C1(C[C@H]2CN(S(=O)(=O)c3cccc(C(F)(F)F)c3)c3cc(-c4cccc(Cl)c4F)ccc3O2)CCOCC1";"EC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4839622";"Agonist activity at human PXR-gamma expressed in HEK293 cells assessed as transcriptional activity in presence of ursolic acid by Gal4-luciferase reporter assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3401";"Pregnane X receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4837250";"1";"Scientific Literature";"J Med Chem";"2021";"None";"";""
"CHEMBL5184419";"";"None";"577.68";"2";"7.33";"16";"O=C(C1CCC(F)(F)CC1)N(CC12CCC(c3nc(C4CC4)no3)(CC1)CC2)c1cccc(-c2nc(C3CC3)no2)c1";"EC50";"'='";"8000.0";"nM";"5.10";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5148492";"Transactivation of PXR (unknown origin)";"A";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3401";"Pregnane X receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5143714";"1";"Scientific Literature";"J Med Chem";"2022";"None";"";"AGONIST"
"CHEMBL4761279";"";"None";"403.37";"0";"4.64";"5";"C[C@]1(c2ccccc2)CNC[C@H]1c1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1";"EC50";"'='";"1250.0";"nM";"5.90";"";"";"UO_0000065";"14.63";"0.29";"1.26";"18.30";"0";"CHEMBL4727340";"Activation of PXR (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3401";"Pregnane X receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4725306";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2020";"None";"";"ACTIVATOR"
"CHEMBL4794330";"";"None";"460.42";"0";"3.84";"7";"C[C@]1(c2ccccc2)CN(CC(N)=O)C[C@H]1c1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1";"EC50";"'='";"276.0";"nM";"6.56";"";"";"UO_0000065";"14.25";"0.28";"2.72";"9.85";"0";"CHEMBL4727340";"Activation of PXR (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3401";"Pregnane X receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4725306";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2020";"None";"";"ACTIVATOR"
"CHEMBL4761772";"";"None";"599.54";"2";"5.40";"3d; BMS-98631";"CC(C)(O)C(=O)N[C@@H]1CC[C@@]2(S(=O)(=O)c3ccc(F)cc3)c3ccc(C(F)(C(F)(F)F)C(F)(F)F)cc3CC[C@@H]12";"EC50";"'>'";"5000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4820819";"Inverse agonist activity at PXR (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3401";"Pregnane X receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4819034";"1";"Scientific Literature";"J Med Chem";"2021";"None";"";""
"CHEMBL5178315";"";"None";"627.71";"2";"6.55";"30";"CCOc1ncc(-c2cccc(N(CC34CCC(c5noc(C(C)(C)C)n5)(CC3)CC4)C(=O)[C@H]3C[C@](O)(C(F)(F)F)C3)c2)cn1";"EC50";"'='";"50000.0";"nM";"4.30";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5148492";"Transactivation of PXR (unknown origin)";"A";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3401";"Pregnane X receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5143714";"1";"Scientific Literature";"J Med Chem";"2022";"None";"";"AGONIST"
"CHEMBL4591417";"";"None";"446.56";"1";"5.32";"31";"Cc1cc(Nc2nccc(-c3sc(C4CCNCC4)nc3-c3ccc(F)cc3)n2)ccn1";"EC50";"'>'";"50000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4416184";"Agonist activity at human PXR";"A";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3401";"Pregnane X receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4414601";"1";"Scientific Literature";"J Med Chem";"2019";"None";"";""
"CHEMBL4757686";"";"None";"493.49";"1";"6.56";"6";"C[C@]1(c2ccccc2)CN(Cc2ccccc2)C[C@H]1c1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1";"EC50";"'='";"321.0";"nM";"6.49";"";"";"UO_0000065";"13.16";"0.25";"-0.07";"27.67";"0";"CHEMBL4727340";"Activation of PXR (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3401";"Pregnane X receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4725306";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2020";"None";"";"ACTIVATOR"
"CHEMBL4748498";"";"None";"481.46";"0";"4.32";"11";"C[C@]1(c2ccccc2)CN(S(C)(=O)=O)C[C@H]1c1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1";"EC50";"'='";"257.0";"nM";"6.59";"";"";"UO_0000065";"13.69";"0.28";"2.27";"11.44";"0";"CHEMBL4727340";"Activation of PXR (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3401";"Pregnane X receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4725306";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2020";"None";"";"ACTIVATOR"
"CHEMBL4763092";"";"None";"610.59";"1";"4.69";"26";"C[C@]1(c2ccc(F)cc2)CN(C(=O)C2CCN(S(C)(=O)=O)CC2)C[C@H]1c1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1";"EC50";"'='";"151.0";"nM";"6.82";"";"";"UO_0000065";"11.17";"0.23";"2.13";"8.75";"0";"CHEMBL4727340";"Activation of PXR (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3401";"Pregnane X receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4725306";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2020";"None";"";"ACTIVATOR"
"CHEMBL5176494";"";"None";"583.02";"1";"4.38";"3b";"Nc1nccc(-c2sc(C3COCCN3)nc2-c2cc(Cl)cc(NS(=O)(=O)c3cc(F)ccc3F)c2F)n1";"EC50";"'='";"2280.0";"nM";"5.64";"";"";"UO_0000065";"9.68";"0.20";"1.26";"4.27";"0";"CHEMBL5156501";"Transactivation of Gal4-tagged human PXR transfected in human HeLa cells preincubated for 16 hrs followed by luciferin addition and measured after 10 mins by luminescence method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HeLa";"None";"";"";"";"CHEMBL3401";"Pregnane X receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5154673";"1";"Scientific Literature";"J Med Chem";"2022";"None";"TIME = 16.0 hr";"ACTIVATOR"
"CHEMBL5202550";"";"None";"554.02";"2";"6.02";"3a";"CC(C)(C)c1nc(-c2cc(Cl)cc(NS(=O)(=O)c3cc(F)ccc3F)c2F)c(-c2ccnc(N)n2)s1";"EC50";"'='";"81.4";"nM";"7.09";"";"";"UO_0000065";"12.80";"0.27";"1.07";"6.39";"0";"CHEMBL5156501";"Transactivation of Gal4-tagged human PXR transfected in human HeLa cells preincubated for 16 hrs followed by luciferin addition and measured after 10 mins by luminescence method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HeLa";"None";"";"";"";"CHEMBL3401";"Pregnane X receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5154673";"1";"Scientific Literature";"J Med Chem";"2022";"None";"TIME = 16.0 hr";"ACTIVATOR"
"CHEMBL4214055";"";"None";"586.53";"1";"3.93";"32";"CC(C)(O)CNC(=O)CC1CCc2cc(C(O)(C(F)(F)F)C(F)(F)F)ccc2N1S(=O)(=O)c1ccc(F)cc1";"EC50";"'='";"2000.0";"nM";"5.70";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4182854";"Transactivation of PXR in human HepG2 cells by receptor transactivation assay";"A";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HepG2";"None";"";"";"";"CHEMBL3401";"Pregnane X receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4177737";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2018";"None";"";""
"CHEMBL4066984";"";"None";"644.81";"2";"5.51";"13";"CN1CC2CCC(C1)N2C(=O)[C@]12C[C@H]1c1cc(F)ccc1-c1c(C3CCCCC3)c3ccc(C(=O)NS(=O)(=O)C4CC4)cc3n1C2";"EC50";"'>='";"50000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4056156";"Activation of PXR in human hepatocytes assessed as induction of CYP450 expression";"A";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3401";"Pregnane X receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4052691";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2017";"None";"";""
"CHEMBL4798289";"";"None";"546.50";"2";"7.47";"8";"O=S(=O)(c1ccc(F)cc1)C1(c2ccc(C(Oc3ccccc3)(C(F)(F)F)C(F)(F)F)cc2)CCCC1";"EC50";"'='";"205.0";"nM";"6.69";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4701268";"Transactivation of PXR in human HepG2 cells";"A";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HepG2";"None";"";"";"";"CHEMBL3401";"Pregnane X receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4699456";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2020";"None";"";"ACTIVATOR"
"CHEMBL3944677";"";"None";"768.12";"2";"7.95";"33";"O=C(O)[C@H]1CC[C@H](C(=O)N2CC[C@](c3ccc(C(OCc4c(F)cccc4Cl)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CC1";"EC50";"'='";"630.0";"nM";"6.20";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4701268";"Transactivation of PXR in human HepG2 cells";"A";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HepG2";"None";"";"";"";"CHEMBL3401";"Pregnane X receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4699456";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2020";"None";"";"ACTIVATOR"
"CHEMBL3907148";"";"None";"624.58";"1";"4.30";"18A";"CC(=O)N1CCC(C(=O)N2CC[C@](c3ccc(C(O)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CC1";"EC50";"'='";"7810.0";"nM";"5.11";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4701268";"Transactivation of PXR in human HepG2 cells";"A";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HepG2";"None";"";"";"";"CHEMBL3401";"Pregnane X receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4699456";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2020";"None";"";"ACTIVATOR"
"CHEMBL4107048";"";"None";"232.31";"0";"-0.46";"8";"CCNC1=N[C@@H]2C[C@H](O)[C@@H](CO)O[C@@H]2S1";"EC50";"'>'";"30000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4355805";"Activation of PXR (unknown origin) assessed as CYP3A4 induction";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3401";"Pregnane X receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4354805";"1";"Scientific Literature";"J Med Chem";"2019";"None";"";""
"CHEMBL4476687";"";"None";"671.60";"2";"5.92";"10";"COC[C@]1(C(=O)N2CC[C@](c3ccc(C(F)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CC[C@H](C(=O)O)CC1";"EC50";"'>'";"50000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4390457";"Transactivation of PXR (unknown origin) expressed in human HepG2 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HepG2";"None";"";"";"";"CHEMBL3401";"Pregnane X receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4387773";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2019";"CHEMBL3307718";"";""
"CHEMBL3907460";"";"None";"625.53";"2";"5.37";"18";"O=C(O)[C@@H]1C[C@@H]2[C@H](C1)[C@H]2C(=O)N1CC[C@](c2ccc(C(F)(C(F)(F)F)C(F)(F)F)cc2)(S(=O)(=O)c2ccc(F)cc2)C1";"EC50";"'>'";"33000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4390457";"Transactivation of PXR (unknown origin) expressed in human HepG2 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HepG2";"None";"";"";"";"CHEMBL3401";"Pregnane X receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4387773";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2019";"CHEMBL3307718";"";""
"CHEMBL3897421";"";"None";"626.57";"2";"5.31";"26";"NC(=O)[C@H]1CC[C@H](C(=O)N2CC[C@](c3ccc(C(F)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CC1";"EC50";"'>'";"50000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4390457";"Transactivation of PXR (unknown origin) expressed in human HepG2 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HepG2";"None";"";"";"";"CHEMBL3401";"Pregnane X receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4387773";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2019";"CHEMBL3307718";"";""
"CHEMBL3896582";"";"None";"661.63";"2";"5.62";"29";"CS(=O)(=O)C1CCC(C(=O)N2CC[C@](c3ccc(C(F)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CC1";"EC50";"'='";"1800.0";"nM";"5.75";"";"";"UO_0000065";"8.68";"0.18";"0.12";"6.48";"0";"CHEMBL4390457";"Transactivation of PXR (unknown origin) expressed in human HepG2 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HepG2";"None";"";"";"";"CHEMBL3401";"Pregnane X receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4387773";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2019";"CHEMBL3307718";"";""
"CHEMBL3933949";"";"None";"599.54";"2";"5.57";"31";"O=C([C@H]1CC[C@H](O)CC1)N1CC[C@](c2ccc(C(F)(C(F)(F)F)C(F)(F)F)cc2)(S(=O)(=O)c2ccc(F)cc2)C1";"EC50";"'>'";"50000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4390457";"Transactivation of PXR (unknown origin) expressed in human HepG2 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HepG2";"None";"";"";"";"CHEMBL3401";"Pregnane X receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4387773";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2019";"CHEMBL3307718";"";""
"CHEMBL4239055";"";"None";"335.50";"None";"None";"23";"CCN(c1ccc([Si](C)(C)O)cc1)S(=O)(=O)c1ccccc1";"EC50";"'='";"1900.0";"nM";"5.72";"";"";"UO_0000065";"17.05";"None";"None";"None";"0";"CHEMBL4235209";"Agonist activity at VP16-fused human PXR expressed in HEK293 cells after 24 hrs by luciferase reporter gene assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3401";"Pregnane X receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4229499";"1";"Scientific Literature";"Bioorg Med Chem";"2018";"None";"";""
"CHEMBL3823873";"";"None";"268.34";"0";"3.97";"7";"COc1cccc(-c2nc3ccccc3c(=S)[nH]2)c1";"EC50";"'='";"860.0";"nM";"6.07";"";"";"UO_0000065";"22.60";"0.44";"2.10";"16.00";"0";"CHEMBL3825786";"Agonist activity at PXR expressed in human HepG2 cells after 24 hrs by p3A4-luciferase reporter gene assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HepG2";"None";"";"";"";"CHEMBL3401";"Pregnane X receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3822384";"1";"Scientific Literature";"J Med Chem";"2016";"CHEMBL3307718";"";""
"CHEMBL4748099";"";"None";"370.45";"0";"4.04";"13f";"NC(=O)[C@@H](c1ccccc1)N(C(=O)c1ccccc1)[C@@H]1CCc2ccccc21";"EC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL4688480";"Activation of human PXR ligand binding domain incubated for 1 hr by TR-FRET assay";"A";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3401";"Pregnane X receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4680310";"1";"Scientific Literature";"Bioorg Med Chem";"2021";"None";"TIME = 1.0 hr";""
"CHEMBL4853314";"";"None";"424.53";"0";"3.89";"84";"COc1cc(C#N)c(C)cc1-n1nnc(S(=O)(=O)c2ccc(C(C)(C)C)cc2)c1C";"EC50";"'='";"1600.0";"nM";"5.80";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4834541";"Agonist activity at human PXR expressed in HepG2 cells co-expressing luciferase gene under control of CYP3A4 promoter incubated for 24 hrs by luciferase reporter assay";"A";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HepG2";"None";"";"";"";"CHEMBL3401";"Pregnane X receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4834393";"1";"Scientific Literature";"J Med Chem";"2021";"None";"TIME = 24.0 hr";"AGONIST"
"CHEMBL4858163";"";"None";"457.55";"0";"3.81";"85";"COC(=O)c1cc(OC)c(-n2nnc(S(=O)(=O)c3ccc(C(C)(C)C)cc3)c2C)cc1C";"EC50";"'='";"1600.0";"nM";"5.80";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4834541";"Agonist activity at human PXR expressed in HepG2 cells co-expressing luciferase gene under control of CYP3A4 promoter incubated for 24 hrs by luciferase reporter assay";"A";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HepG2";"None";"";"";"";"CHEMBL3401";"Pregnane X receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4834393";"1";"Scientific Literature";"J Med Chem";"2021";"None";"TIME = 24.0 hr";"AGONIST"
"CHEMBL4864314";"";"None";"462.02";"1";"5.49";"90";"COc1cc(C(C)C)c(Cl)cc1-n1nnc(S(=O)(=O)c2ccc(C(C)(C)C)cc2)c1C";"EC50";"'='";"1800.0";"nM";"5.75";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4834541";"Agonist activity at human PXR expressed in HepG2 cells co-expressing luciferase gene under control of CYP3A4 promoter incubated for 24 hrs by luciferase reporter assay";"A";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HepG2";"None";"";"";"";"CHEMBL3401";"Pregnane X receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4834393";"1";"Scientific Literature";"J Med Chem";"2021";"None";"TIME = 24.0 hr";"AGONIST"
