./download/egfr.txtEGFRINdb ID	EGFR-IC50	PMID	Journal	Vol & Page	Smiles
EGIN0004222	4.9 nM  	9397172	J. Med. Chem	1997, 40, 3915-3925	n1cnc(c2c1cc(nc2)NCCCN1CCN(CC1)C)Nc1cc(ccc1)Br
EGIN0004223	9.2 nM  	9397172	J. Med. Chem	1997, 40, 3915-3925	n1cnc(c2c1cc(nc2)NCCN(CCO)CCO)Nc1cc(ccc1)Br
EGIN0004224	1.2 nM  	9397172	J. Med. Chem	1997, 40, 3915-3925	n1cnc(c2c1cc(nc2)NCCCN(CCO)CCO)Nc1cc(ccc1)Br
EGIN0004225	7.1 nM  	9397172	J. Med. Chem	1997, 40, 3915-3925	n1cnc(c2c1cc(nc2)NN)Nc1cc(ccc1)Br
EGIN0004226	0.51 nM 	9397172	J. Med. Chem	1997, 40, 3915-3925	n1cnc(c2c1cc(nc2)NCCCn1cncc1)Nc1cc(ccc1)Br
EGIN0004227	0.91 nM 	9397172	J. Med. Chem	1997, 40, 3915-3925	n1cnc(c2c1cc(nc2)NCCc1c[nH]cn1)Nc1cc(ccc1)Br
EGIN0004228	1.5 nM  	9397172	J. Med. Chem	1997, 40, 3915-3925	n1cnc(c2c1cc(nc2)NCC(=O)O)Nc1cc(ccc1)Br
EGIN0004229	0.61 nM	9397172	J. Med. Chem	1997, 40, 3915-3925	n1cnc(c2c1cc(nc2)NCCC(=O)O)Nc1cc(ccc1)Br
EGIN0004230	0.28 nM 	9397172	J. Med. Chem	1997, 40, 3915-3925	n1cnc(c2c1cc(nc2)NCCCC(=O)O)Nc1cc(ccc1)Br
EGIN0004231	16 nM   	9397172	J. Med. Chem	1997, 40, 3915-3925	n1cnc(c2c1cc(nc2)N(CC(=O)O)C)Nc1cc(ccc1)Br
EGIN0004232	1.4 nM	9397172	J. Med. Chem	1997, 40, 3915-3925	n1cnc(c2c1cc(nc2)NCCS(=O)(=O)O)Nc1cc(ccc1)Br
EGIN0004233	1.4 nM  	9397172	J. Med. Chem	1997, 40, 3915-3925	n1cnc(c2c1cc(nc2)NC)Nc1cc(ccc1)C
EGIN0004234	5.4 nM  	9397172	J. Med. Chem	1997, 40, 3915-3925	n1cnc(c2c1cc(nc2)NCCCCN(C)C)Nc1cc(ccc1)C
EGIN0004235	9.3 nM  	9397172	J. Med. Chem	1997, 40, 3915-3925	n1cnc(c2c1cc(nc2)NCCCN1CCOCC1)Nc1cc(ccc1)C
EGIN0004236	5.6 nM  	9397172	J. Med. Chem	1997, 40, 3915-3925	n1cnc(c2c1cc(nc2)NCCCN1CCN(CC1)C)Nc1cc(ccc1)C
EGIN0004237	3.5 nM  	9397172	J. Med. Chem	1997, 40, 3915-3925	n1cnc(c2c1cc(nc2)NCCCn1cncc1)Nc1cc(ccc1)C
EGIN0004238	7.2 nM  	9397172	J. Med. Chem	1997, 40, 3915-3925	c1(c[nH]cn1)CCNc1cc2ncnc(c2cn1)Nc1cc(ccc1)C
EGIN0004275	13 nM	19888761	J. Med. Chem	2009, 52, 6880–6888	c1(c(cc2c(c1)c(ncn2)Nc1c(c(ccc1)Cl)F)OCCOC)NC(=O)[C@@H]1CCCN1C(=O)C=C
EGIN0004276	9 nM	19888761	J. Med. Chem	2009, 52, 6880–6888	c1(c(cc2c(c1)c(ncn2)Nc1c(c(c(cc1)F)Cl)F)OCCOC)NC(=O)[C@@H]1CCCN1C(=O)C=C
EGIN0004280	>10 µM	20141146	J. Med. Chem	2010, 53, 2171–2187	n1c(nc2c(c1)CCc1c2n(nc1C(=O)N)C)NC1CCN(CC1)C(=O)C
EGIN0004281	>10 µM	20141146	J. Med. Chem	2010, 53, 2171–2187	n1c(nc2c(c1)CCc1c2n(nc1C(=O)N)C)N[C@@H]1CCN(CC1)C(=O)c1ccccc1
EGIN0004282	>10 µM	20141146	J. Med. Chem	2010, 53, 2171–2187	n1c(nc2c(c1)CCc1c2n(nc1C(=O)NC)C)NC1CCN(CC1)C(=O)C1CCN(CC1)S(=O)(=O)C
EGIN0004283	7.1 nM	20143778	J. Med. Chem	2010, 53, 2000–2009	c1(c(cc2c(c1)c(ncn2)Nc1cc(c(cc1)F)Cl)OC)OCCC(=O)NO
EGIN0004284	7.8 nM	20143778	J. Med. Chem	2010, 53, 2000–2009	c1(c(cc2c(c1)c(ncn2)Nc1cc(c(cc1)F)Cl)OC)OCCCC(=O)NO
EGIN0004285	9.4 nM	20143778	J. Med. Chem	2010, 53, 2000–2009	c1(c(cc2c(c1)c(ncn2)Nc1cc(c(cc1)F)Cl)OC)OCCCCC(=O)NO
EGIN0004286	15 nM	20143778	J. Med. Chem	2010, 53, 2000–2009	c1(c(cc2c(c1)c(ncn2)Nc1cc(ccc1)C#C)OC)OCCCCC(=O)NO
EGIN0004287	3.4 nM	20143778	J. Med. Chem	2010, 53, 2000–2009	c1(c(cc2c(c1)c(ncn2)Nc1cc(c(cc1)F)Cl)OC)OCCCCCC(=O)NO
EGIN0004288	4.6 nM	20143778	J. Med. Chem	2010, 53, 2000–2009	c1(c(cc2c(c1)c(ncn2)Nc1cc(ccc1)C#C)OC)OCCCCCC(=O)NO
EGIN0004289	3.1 nM	20143778	J. Med. Chem	2010, 53, 2000–2009	c1(c(cc2c(c1)c(ncn2)Nc1cc(c(cc1)F)Cl)OC)OCCCCCCC(=O)NO
EGIN0004290	2.4 nM	20143778	J. Med. Chem	2010, 53, 2000–2009	n1cnc(c2c1cc(c(c2)OCCCCCCC(=O)NO)OC)Nc1cc(ccc1)C#C
EGIN0004290	2.4 nM	20166671	J. Med. Chem	2010, 53, 1413–1437	n1cnc(c2c1cc(c(c2)OCCCCCCC(=O)NO)OC)Nc1cc(ccc1)C#C
EGIN0004291	28.8 nM	20143778	J. Med. Chem	2010, 53, 2000–2009	c1(c(cc2c(c1)c(ncn2)Nc1cc(c(cc1)F)C#C)OC)OCCCCCCC(=O)NO
EGIN0004292	9.08 nM	20143778	J. Med. Chem	2010, 53, 2000–2009	c1(c(cc2c(c1)c(ncn2)Nc1cc(c(cc1)OCc1cc(ccc1)F)Cl)OC)OCCCCCCC(=O)NO
EGIN0004293	84.2 nM	20143778	J. Med. Chem	2010, 53, 2000–2009	c1(ccc2c(c1)c(ncn2)Nc1cc(c(cc1)F)Cl)OCCCCCCC(=O)NO
EGIN0004294	10.4 nM	20143778	J. Med. Chem	2010, 53, 2000–2009	c1(c(cc2c(c1)c(ncn2)Nc1cc(c(cc1)F)Cl)OCCOC)OCCCCCCC(=O)NO
EGIN0004295	2.1 nM	20143778	J. Med. Chem	2010, 53, 2000–2009	c1(c(cc2c(c1)c(ncn2)Nc1cc(c(cc1)F)Cl)OC)NC(=O)CCCCCCC(=O)NO
EGIN0004296	1.99 nM	20143778	J. Med. Chem	2010, 53, 2000–2009	c1(c(cc2c(c1)c(ncn2)Nc1cc(c(cc1)F)Cl)OC)SCCCCCCC(=O)NO
EGIN0004297	15.4 nM	20143778	J. Med. Chem	2010, 53, 2000–2009	c1(c(cc2c(c1)c(ncn2)Nc1cc(c(cc1)F)Cl)OC)S(=O)(=O)CCCCCCC(=O)NO
EGIN0004298	72 nM	20143778	J. Med. Chem	2010, 53, 2000–2009	c1(c(cc2c(c1)c(ncn2)NCc1ccc(c(c1)F)Cl)OC)OCCCCCCC(=O)NO
EGIN0004299	99.4 nM	20143778	J. Med. Chem	2010, 53, 2000–2009	c1(c(cc2c(c1)c(ncn2)NCc1ccccc1)OC)OCCCCCCC(=O)NO
EGIN0004300	268 nM	20143778	J. Med. Chem	2010, 53, 2000–2009	c1(c(cc2c(c1)c(ncn2)NCc1ccc(cc1)F)OC)OCCCCCCC(=O)NO
EGIN0004301	5077 nM	20143778	J. Med. Chem	2010, 53, 2000–2009	c1(c(cc2c(c1)c(ncn2)N[C@@H](c1ccccc1)C)OC)OCCCCCCC(=O)NO
EGIN0004302	12.8 nM	20143778	J. Med. Chem	2010, 53, 2000–2009	c1(c(cc2c(c1)c(ncn2)N[C@@H](c1ccccc1)C)OC)OCCCCCCC(=O)NO
EGIN0004303	125.6 nM	20143778	J. Med. Chem	2010, 53, 2000–2009	c1(c(cc2c(c1)c(ncn2)N[C@H](c1ccc(cc1)F)C)OC)OCCCCCCC(=O)NO
EGIN0004304	614 nM	20143778	J. Med. Chem	2010, 53, 2000–2009	c1(c(cc2c(c1)c(ncn2)N[C@H](c1ccc(cc1)Cl)C)OC)OCCCCCCC(=O)NO
EGIN0004305	7 nM	20143778	J. Med. Chem	2010, 53, 2000–2009	c1(c(cc2c(c1)c(ncn2)Nc1cc(c(cc1)F)Cl)OCCCCCCC(=O)NO)OC
EGIN0004306	8.2 nM	20143778	J. Med. Chem	2010, 53, 2000–2009	c1(c(cc2c(c1)c(ncn2)Nc1cc(ccc1)C#C)OCCCCCCC(=O)NO)OC
EGIN0004311	0.50±0.12 nM	20151670	J. Med. Chem	2010, 53, 2038–2050	[C@@H]1([C@@H](O1)C(=O)Nc1ccc2c(c1)c(ncn2)Nc1cc(ccc1)Br)C(=O)OCC
EGIN0004312	0.49±0.04 nM	20151670	J. Med. Chem	2010, 53, 2038–2050	[C@@H]1([C@@H](O1)C(=O)Nc1ccc2c(c1)c(ncn2)Nc1cc(ccc1)Br)C(=O)OCC
EGIN0004313	1.24±0.13 nM	20151670	J. Med. Chem	2010, 53, 2038–2050	[C@@H]1([C@@H](O1)C(=O)Nc1ccc2c(c1)c(ncn2)Nc1cc(ccc1)Br)CN1CCCCC1
EGIN0004314	9.25±0.71 nM	20151670	J. Med. Chem	2010, 53, 2038–2050	c1(ccc2c(c1)c(ncn2)Nc1cc(ccc1)Br)NC(=O)COc1ccccc1
EGIN0004315	8.43±0.16 nM	20151670	J. Med. Chem	2010, 53, 2038–2050	c1(ccc2c(c1)c(ncn2)Nc1cc(ccc1)Br)NC(=O)COc1ccc(cc1)F
EGIN0004316	23.6±1.75 nM	20151670	J. Med. Chem	2010, 53, 2038–2050	c1(ccc2c(c1)c(ncn2)Nc1cc(ccc1)Br)NC(=O)COc1c(c(c(c(c1F)F)F)F)F
EGIN0004317	0.37±0.05 nM	20151670	J. Med. Chem	2010, 53, 2038–2050	c1(ccc2c(c1)c(ncn2)Nc1cc(ccc1)Br)NC(=O)CNC(=O)Oc1ccccc1
EGIN0004318	0.17±0.02 nM	20151670	J. Med. Chem	2010, 53, 2038–2050	c1(ccc2c(c1)c(ncn2)Nc1cc(ccc1)Br)NC(=O)CC#N
EGIN0004319	0.36±0.08 nM	20151670	J. Med. Chem	2010, 53, 2038–2050	c1(ccc2c(c1)c(ncn2)Nc1cc(ccc1)Br)NC(=O)Cn1c(=O)ccs1
EGIN0004320	0.85±0.05 nM	20151670	J. Med. Chem	2010, 53, 2038–2050	c1(ccc2c(c1)c(ncn2)Nc1cc(ccc1)Br)NC(=O)Cn1c(=O)c2c(s1)cccc2
EGIN0004321	129±17.3 nM	20151670	J. Med. Chem	2010, 53, 2038–2050	c1(ccc2c(c1)c(ncn2)Nc1cc(ccc1)Br)NC(=O)c1nc(ns1)C(C)C
EGIN0004322	ND	20151670	J. Med. Chem	2010, 53, 2038–2050	[C@H]1([C@H](O1)C(=O)Nc1ccc2c(c1)cccc2)C(=O)OCC
EGIN0004323	ND	20151670	J. Med. Chem	2010, 53, 2038–2050	c1(ccc2c(c1)cccc2)NC(=O)COc1ccccc1
EGIN0004325	4900 nM	21341678	J. Med. Chem.	2011, 54, 1836–1846	c1nc2c(c(c1)Oc1ccc3c(c1)C[C@@H](CC3)NC(=O)c1cc(cc(c1)CN(C)C)C(F)(F)F)CCC(=O)N2
EGIN0004326	190 nM	21341678	J. Med. Chem.	2011, 54, 1836–1846	c1nc2c(c(c1)Oc1ccc3c(c1)C[C@@H](CC3)NC(=O)c1cc(cc(c1)C(N)(C)C)C(F)(F)F)CCC(=O)N2
EGIN0004330	58 nM	20166671	J. Med. Chem	2010, 53, 1413–1437	c1nc2c(c(n1)N)c(nn2[C@H]1CC[C@@H](CC1)C1CCN(CC1)CCCOC)c1cc2c(cc1)nc([nH]2)Cc1c(cccc1)Cl
EGIN0004331	58 nM	20166671	J. Med. Chem	2010, 53, 1413–1437	c1nc2c(c(n1)N)c(nn2[C@H]1CC[C@@H](CC1)C1CCN(CC1)C)c1cc2c(cc1)nc(Cc1c(cccc1)OC)[nH]2
EGIN0004335	<1 nM	20222733	J. Med. Chem	2010, 53, 2892–2901	c1(ccc2c(c1)c(ccn2)Nc1cc(ccc1)Br)NC(=O)C=C
EGIN0004337	16 ± 6 nM	20222733	J. Med. Chem	2010, 53, 2892–2901	c1(ccc2c(c1)c(ccn2)Nc1cc(ccc1)Br)NC(=O)CC
EGIN0004339	1.7 ± 0.5 nM	20222733	J. Med. Chem	2010, 53, 2892–2901	c1(ccc2c(c1)c(ccn2)Nc1cc(ccc1)Br)NC(=O)CCCN(C)C
EGIN0004340	<1 nM	20222733	J. Med. Chem	2010, 53, 2892–2901	c1(ccc2c(c1)c(ncn2)Nc1cc(ccc1)Br)NC(=O)CCCN(C)C
EGIN0004341	30 ± 9 nM	20222733	J. Med. Chem	2010, 53, 2892–2901	c1(c(cc2c(c1)c(ccn2)Nc1cc(ccc1)C#C)OCCOC)OCCOC
EGIN0004343	19 ± 11 nM	20222733	J. Med. Chem	2010, 53, 2892–2901	c1(c(cc2c(c1)c(ccn2)Nc1cc(ccc1)C#C)OC)OC
EGIN0004345	>10 µM	20397705	J. Med. Chem	2010, 53, 3532–3551	n1c(nc2c(c1)CCc1c2n(nc1C(=O)N)C)Nc1cc(ccc1OC)N1CCN(CC1)C
EGIN0004346	>8000 nM	20684549	J. Med. Chem	2010, 53, 6368–6377	c1(cccnc1Oc1ccc(cc1C)NC(=O)c1cc(ccc1)C(F)(F)F)c1ccnc(n1)NC
EGIN0004347	1.4 µM	20151639	J. Med. Chem	2010, 53, 2104–2113	c1ccc2c(c1N(C)C)cccc2S(=O)(=O)NCCN/N=N/c1ccc2c(c1)c(ncn2)Nc1cc(ccc1)Cl
EGIN0004348	0.6 µM	20151639	J. Med. Chem	2010, 53, 2104–2113	C(N/N=N/c1ccc2c(c1)c(ncn2)Nc1cc(ccc1)Cl)CN(CCNS(=O)(=O)c1c2cccc(c2ccc1)N(C)C)C
EGIN0004351	3.3 µM	16441062	J. Nat. Prod	2006, 69, 14-19	c1(c(c(c2c(c1)occ(c2=O)c1ccc(cc1)O)O)OC)O
EGIN0004356	0.3 µM	17664070	Bioorganic & Medicinal Chemistry	15 (2007) 6425–6442	c12cc(ncc1ncc(c2Nc1cc(c(cc1)F)Cl)C#N)NCc1c[nH]cn1
EGIN0004357	>100 µM 	8027985	J. Med. Chem	1994.37, 2033-2042	C1(=S)N(c2c([C@H]1C(=O)Nc1ccccc1)cccn2)C
EGIN0004360	6.8 nM	22339342	J. Med. Chem. 	2012, 55, 2711-2723	c1c(cc(c(c1)Nc1nc(c(cn1)Cl)Oc1cccc(c1)NC(=O)C=C)OC)N1CCN(CC1)C
EGIN0004365	4.6 µM          	15711537	Nat Biotechnol.	2005 Mar;23(3):329-36	c1(nc(c([nH]1)c1ccc(cc1)F)c1ccncc1)c1ccc(cc1)O
EGIN0004373	>10nM/L	22065080	Clin Cancer Res;	18(1) January 1, 2012 Clinical Cancer	c1(cc(ncc1c1cc(nc(n1)N1CCOCC1)N1CCOCC1)N)C(F)(F)F
EGIN0004376	0.0055 µM	15711537	Nat Biotechnol.	2005 Mar;23(3):329-36	c12ccc(cc1ncnc2Nc1cc(c(cc1)OCc1cc(ccc1)F)Cl)c1oc(cc1)CNCCS(=O)(=O)C
EGIN0004378	10.92 ± 1.11 µM	22361272	Bioorganic & Medicinal Chemistry	20 (2012) 2010–2018	c1c(ccc(c1)C1=NN([C@@H](C1)c1ccc(cc1)Cl)C1=NC(=O)CS1)F
EGIN0004379	16.92 ± 1.58 µM	22361272	Bioorganic & Medicinal Chemistry	20 (2012) 2010–2018	c1c(ccc(c1)C1=NN([C@@H](C1)c1ccc(cc1)F)C1=NC(=O)CS1)F
EGIN0004380	8.14 ± 0.86 µM	22361272	Bioorganic & Medicinal Chemistry	20 (2012) 2010–2018	c1c(ccc(c1)C1=NN([C@@H](C1)c1ccccc1)C1=NC(=O)CS1)F
EGIN0004381	4.27 ± 0.45 µM	22361272	Bioorganic & Medicinal Chemistry	20 (2012) 2010–2018	c1cccc(c1)C1=NN([C@@H](C1)c1ccc(cc1)OC)C1=NC(=O)CS1
EGIN0004382	3.03 ± 0.35 µM	22361272	Bioorganic & Medicinal Chemistry	20 (2012) 2010–2018	c1cccc(c1)C1=NN([C@@H](C1)c1ccc(cc1)C)C1=NC(=O)CS1
EGIN0004383	1.35 ± 0.12 µM	22361272	Bioorganic & Medicinal Chemistry	20 (2012) 2010–2018	c1cccc(c1)C1=NN([C@@H](C1)c1ccc(cc1)Br)C1=NC(=O)CS1
EGIN0004384	8.89 ± 0.91 µM	22361272	Bioorganic & Medicinal Chemistry	20 (2012) 2010–2018	c1c(ccc(c1)C1=NN([C@@H](C1)c1ccc(cc1)OC)C1=NC(=O)CS1)OC
EGIN0004385	5.46 ± 0.58 µM	22361272	Bioorganic & Medicinal Chemistry	20 (2012) 2010–2018	c1c(ccc(c1)C1=NN([C@@H](C1)c1ccc(cc1)C)C1=NC(=O)CS1)OC
EGIN0004386	1.26 ± 0.15 µM	22361272	Bioorganic & Medicinal Chemistry	20 (2012) 2010–2018	c1c(ccc(c1)C1=NN([C@@H](C1)c1ccc(cc1)Br)C1=NC(=O)CS1)OC
EGIN0004387	5.35 ± 0.55 µM	22361272	Bioorganic & Medicinal Chemistry	20 (2012) 2010–2018	c1c(ccc(c1)C1=NN([C@@H](C1)c1ccc(cc1)Cl)C1=NC(=O)CS1)OC
EGIN0004388	5.95 ± 0.64 µM	22361272	Bioorganic & Medicinal Chemistry	20 (2012) 2010–2018	c1c(ccc(c1)C1=NN([C@@H](C1)c1ccc(cc1)F)C1=NC(=O)CS1)OC
EGIN0004389	2.37 ± 0.23 µM	22361272	Bioorganic & Medicinal Chemistry	20 (2012) 2010–2018	c1c(ccc(c1)C1=NN([C@@H](C1)c1ccccc1)C1=NC(=O)CS1)OC
EGIN0004390	4.24 ± 0.45 µM	22361272	Bioorganic & Medicinal Chemistry	20 (2012) 2010–2018	c1c(ccc(c1)C1=NN([C@@H](C1)c1ccc(cc1)OC)C1=NC(=O)CS1)C
EGIN0004391	3.49 ± 0.32 µM	22361272	Bioorganic & Medicinal Chemistry	20 (2012) 2010–2018	c1cccc(c1)C1=NN([C@@H](C1)c1ccc(cc1)Cl)C1=NC(=O)CS1
EGIN0004392	1.16 ± 0.12 µM	22361272	Bioorganic & Medicinal Chemistry	20 (2012) 2010–2018	c1c(ccc(c1)C1=NN([C@@H](C1)c1ccc(cc1)C)C1=NC(=O)CS1)C
EGIN0004393	0.24 ± 0.04 µM	22361272	Bioorganic & Medicinal Chemistry	20 (2012) 2010–2018	c1c(ccc(c1)C1=NN([C@@H](C1)c1ccc(cc1)Br)C1=NC(=O)CS1)C
EGIN0004394	1.66 ± 0.18 µM	22361272	Bioorganic & Medicinal Chemistry	20 (2012) 2010–2018	c1c(ccc(c1)C1=NN([C@@H](C1)c1ccc(cc1)Cl)C1=NC(=O)CS1)C
EGIN0004395	2.01 ± 0.22 µM	22361272	Bioorganic & Medicinal Chemistry	20 (2012) 2010–2018	c1c(ccc(c1)C1=NN([C@@H](C1)c1ccc(cc1)F)C1=NC(=O)CS1)C
EGIN0004396	1.08 ± 0.13 µM	22361272	Bioorganic & Medicinal Chemistry	20 (2012) 2010–2018	c1c(ccc(c1)C1=NN([C@@H](C1)c1ccccc1)C1=NC(=O)CS1)C
EGIN0004397	7.96 ± 0.82 µM	22361272	Bioorganic & Medicinal Chemistry	20 (2012) 2010–2018	c1c(ccc(c1)C1=NN([C@@H](C1)c1ccc(cc1)OC)C1=NC(=O)CS1)Br
EGIN0004398	5.58 ± 0.52 µM	22361272	Bioorganic & Medicinal Chemistry	20 (2012) 2010–2018	c1c(ccc(c1)C1=NN([C@@H](C1)c1ccc(cc1)C)C1=NC(=O)CS1)Br
EGIN0004399	2.03 ± 0.21 µM	22361272	Bioorganic & Medicinal Chemistry	20 (2012) 2010–2018	c1c(ccc(c1)C1=NN([C@@H](C1)c1ccc(cc1)Br)C1=NC(=O)CS1)Br
EGIN0004400	4.12 ± 0.45 µM	22361272	Bioorganic & Medicinal Chemistry	20 (2012) 2010–2018	c1c(ccc(c1)C1=NN([C@@H](C1)c1ccc(cc1)Cl)C1=NC(=O)CS1)Br.Cl
EGIN0004401	6.48 ± 0.70 µM	22361272	Bioorganic & Medicinal Chemistry	20 (2012) 2010–2018	c1c(ccc(c1)C1=NN([C@@H](C1)c1ccc(cc1)F)C1=NC(=O)CS1)Br
EGIN0004402	4.86 ± 0.50 µM	22361272	Bioorganic & Medicinal Chemistry	20 (2012) 2010–2018	c1cccc(c1)C1=NN(C(C1)c1ccc(cc1)F)C1=NC(=O)CS1
EGIN0004403	3.20 ± 0.35 µM	22361272	Bioorganic & Medicinal Chemistry	20 (2012) 2010–2018	c1c(ccc(c1)C1=NN([C@@H](C1)c1ccccc1)C1=NC(=O)CS1)Br
EGIN0004404	8.58 ± 0.84 µM	22361272	Bioorganic & Medicinal Chemistry	20 (2012) 2010–2018	c1c(ccc(c1)C1=NN([C@@H](C1)c1ccc(cc1)OC)C1=NC(=O)CS1)Cl
EGIN0004405	6.67 ± 0.72 µM	22361272	Bioorganic & Medicinal Chemistry	20 (2012) 2010–2018	c1c(ccc(c1)C1=NN([C@@H](C1)c1ccc(cc1)C)C1=NC(=O)CS1)Cl
EGIN0004406	2.28 ± 0.24 µM	22361272	Bioorganic & Medicinal Chemistry	20 (2012) 2010–2018	c1c(ccc(c1)C1=NN([C@@H](C1)c1ccc(cc1)Br)C1=NC(=O)CS1)Cl
EGIN0004407	8.16 ± 0.86 µM	22361272	Bioorganic & Medicinal Chemistry	20 (2012) 2010–2018	c1c(ccc(c1)C1=NN([C@@H](C1)c1ccc(cc1)Cl)C1=NC(=O)CS1)Cl
EGIN0004408	14.21 ± 1.41 µM	22361272	Bioorganic & Medicinal Chemistry	20 (2012) 2010–2018	c1c(ccc(c1)C1=NN([C@@H](C1)c1ccc(cc1)F)C1=NC(=O)CS1)Cl
EGIN0004409	5.34 ± 0.55 µM	22361272	Bioorganic & Medicinal Chemistry	20 (2012) 2010–2018	c1c(ccc(c1)C1=NN([C@@H](C1)c1ccccc1)C1=NC(=O)CS1)Cl
EGIN0004410	10.69 ± 1.12 µM	22361272	Bioorganic & Medicinal Chemistry	20 (2012) 2010–2018	c1c(ccc(c1)C1=NN([C@@H](C1)c1ccc(cc1)OC)C1=NC(=O)CS1)F
EGIN0004411	8.36 ± 0.85 µM	22361272	Bioorganic & Medicinal Chemistry	20 (2012) 2010–2018	c1c(ccc(c1)C1=NN([C@@H](C1)c1ccc(cc1)C)C1=NC(=O)CS1)F
EGIN0004412	4.79 ± 0.51 µM	22361272	Bioorganic & Medicinal Chemistry	20 (2012) 2010–2018	c1c(ccc(c1)C1=NN([C@@H](C1)c1ccc(cc1)Br)C1=NC(=O)CS1)F
EGIN0004413	3.38 ± 0.34 µM	22361272	Bioorganic & Medicinal Chemistry	20 (2012) 2010–2018	c1cccc(c1)C1=NN([C@@H](C1)c1ccccc1)C1=NC(=O)CS1
EGIN0004418	50nM	22003817	J. Med. Chem.	2011, 54, 8030-8050	c1(c2n(ccc2ncn1)C)Nc1ccc(c(c1)Cl)Oc1cccc(c1)OC(F)(F)F
EGIN0004419	27nM	22003817	J. Med. Chem.	2011, 54, 8030-8050	c1(c2n(ccc2ncn1)C)Nc1ccc(c(c1)Cl)Oc1cccc(c1)C(F)(F)F
EGIN0004420	9.2nM	22003817	J. Med. Chem.	2011, 54, 8030-8050	c1(c2n(ccc2ncn1)C)Nc1ccc(c(c1)Cl)Oc1cccc(c1)Cl
EGIN0004422	1900 nM	22003817	J. Med. Chem.	2011, 54, 8030-8050	c1(c2[nH]ccc2ncn1)Nc1ccc(c(c1)C)Oc1ccc(nc1)C
EGIN0004423	18 nM	22003817	J. Med. Chem.	2011, 54, 8030-8050	c1(c2[nH]ccc2ncn1)Nc1ccc(c(c1)Cl)OCc1ccccn1
EGIN0004424	7.7nM	22003817	J. Med. Chem.	2011, 54, 8030-8050	c1(c2[nH]ccc2ncn1)Nc1ccc(c(c1)Cl)OCc1cccc(c1)F
EGIN0004425	290 nM	22003817	J. Med. Chem.	2011, 54, 8030-8050	c1(c2[nH]ccc2ncn1)Nc1ccc(c(c1)Cl)Oc1cc(ccc1)OC
EGIN0004426	20 nM	22003817	J. Med. Chem.	2011, 54, 8030-8050	c1(c2[nH]ccc2ncn1)Nc1ccc(c(c1)Cl)Oc1cc(ccc1)C
EGIN0004427	220 nM	22003817	J. Med. Chem.	2011, 54, 8030-8050	c1(c2[nH]ccc2ncn1)Nc1ccc(c(c1)Cl)Oc1cc(ccc1)OC(F)(F)F
EGIN0004428	210 nM	22003817	J. Med. Chem.	2011, 54, 8030-8050	c1(c2[nH]ccc2ncn1)Nc1ccc(c(c1)Cl)Oc1c(cccc1)OC(F)(F)F
EGIN0004429	67 nM	22003817	J. Med. Chem.	2011, 54, 8030-8050	c1(c2[nH]ccc2ncn1)Nc1ccc(c(c1)Cl)Oc1cc(ccc1)C(F)(F)F
EGIN0004430	150 nM	22003817	J. Med. Chem.	2011, 54, 8030-8050	c1(c2[nH]ccc2ncn1)Nc1ccc(c(c1)Cl)Oc1c(cccc1)C(F)(F)F
EGIN0004432	590nM	22003817	J. Med. Chem.	2011, 54, 8030-8050	c1(c2[nH]ccc2ncn1)Nc1ccc(c(c1)Cl)Oc1ccc(cc1)C#N
EGIN0004434	150 nM	22003817	J. Med. Chem.	2011, 54, 8030-8050	c1(c2[nH]ccc2ncn1)Nc1ccc(c(c1)Cl)Oc1cc(ccc1)C#N
EGIN0004437	51 nM	22003817	J. Med. Chem.	2011, 54, 8030-8050	c1(c2[nH]ccc2ncn1)Nc1ccc(c(c1)Cl)Oc1c(cccc1)C#N
EGIN0004438	5.67 µM	22112541	Bioorganic & Medicinal Chemistry	20 (2012) 317–323	n1cnc(c2c1ccc(c2)NCc1ccc(cc1)Br)Nc1cc(ccc1)Cl
EGIN0004439	35 nM	22003817	J. Med. Chem.	2011, 54, 8030-8050	c1(c2[nH]ccc2ncn1)Nc1ccc(c(c1)Cl)Oc1cc(ccc1)Cl
EGIN0004440	4.41 µM	22112541	Bioorganic & Medicinal Chemistry	20 (2012) 317–323	n1cnc(c2c1ccc(c2)NCc1ccc(cc1)Cl)Nc1cc(ccc1)Cl
EGIN0004441	27 nM	22003817	J. Med. Chem.	2011, 54, 8030-8050	c1(c2[nH]ccc2ncn1)Nc1ccc(c(c1)Cl)Oc1c(cccc1)Cl
EGIN0004443	150nM	22003817	J. Med. Chem.	2011, 54, 8030-8050	c1(c2[nH]ccc2ncn1)Nc1ccc(c(c1)Cl)Oc1cc(ccc1)F
EGIN0004444	13.88 µM	22112541	Bioorganic & Medicinal Chemistry	20 (2012) 317–323	n1cnc(c2c1ccc(c2)NCc1c(cccc1)OC)Nc1cc(ccc1)Cl
EGIN0004445	61nM	22003817	J. Med. Chem.	2011, 54, 8030-8050	c1(c2[nH]ccc2ncn1)Nc1ccc(c(c1)Cl)Oc1c(cccc1)F
EGIN0004446	1.87 µM	22112541	Bioorganic & Medicinal Chemistry	20 (2012) 317–323	n1cnc(c2c1ccc(c2)NCc1ccc(cc1)O)Nc1cc(ccc1)Cl
EGIN0004447	110nM	22003817	J. Med. Chem.	2011, 54, 8030-8050	c1(c2[nH]ccc2ncn1)Nc1ccc(c(c1)Cl)Oc1ccccc1
