./download/her2.txtEGFRINdb ID	ErbB2-IC50	PMID	Journal	Vol & Page	Smiles
EGIN0003307	0.80  µM	15715478	J. Med. Chem.	2005, 48, 1107-1131	c12c(c(C#N)cnc1cc(c(c2)NC(=O)/C=C/CN(C)C)OC)Nc1cc(c(n2cncc2)cc1)Cl
EGIN0003308	8.1  µM	15715478	J. Med. Chem.	2005, 48, 1107-1131	c12c(c(C#N)cnc1cc(c(c2)NC(=O)/C=C/CN(C)C)OCC)Nc1cc(c(Oc2ccncc2)cc1)Cl
EGIN0003309	0.155  µM	15715478	J. Med. Chem.	2005, 48, 1107-1131	c1(n(ccn1)C)Sc1c(cc(Nc2c3c(ncc2C#N)cc(c(c3)NC(=O)/C=C\CN(C)C)OC)cc1)Cl
EGIN0003310	0.083  µM	15715478	J. Med. Chem.	2005, 48, 1107-1131	c12c(c(C#N)cnc1cc(c(c2)NC(=O)/C=C/CN(C)C)OC)Nc1cc(c(Sc2nccs2)cc1)Cl
EGIN0003311	1.055  µM	15715478	J. Med. Chem.	2005, 48, 1107-1131	c12c(c(C#N)cnc1cc(c(c2)NC(=O)/C=C/CN(C)C)OCC)Nc1cc(c(Cn2cncc2)cc1)Cl
EGIN0003312	2.6  µM	15715478	J. Med. Chem.	2005, 48, 1107-1131	c12c(c(C#N)cnc1cc(c(c2)NC(=O)/C=C/CN(C)C)OCC)Nc1cc(c(N2CCOCC2)cc1)Cl
EGIN0003313	0.076  µM	15715478	J. Med. Chem.	2005, 48, 1107-1131	c12c(c(C#N)cnc1cc(c(c2)NC(=O)/C=C/CN(C)C)OCC)Nc1cc(c(OCc2ccccc2)cc1)Cl
EGIN0003314	0.348  µM	15715478	J. Med. Chem.	2005, 48, 1107-1131	c12c(c(C#N)cnc1cc(c(c2)NC(=O)/C=C/CN(C)C)OC)Nc1cc(c(Sc2ncccn2)cc1)Cl
EGIN0003315	1.007  µM	15715478	J. Med. Chem.	2005, 48, 1107-1131	c1(c(cc2c(c1)c(c(cn2)C#N)Nc1cc(c(cc1)Sc1sc(cn1)c1ccccc1)Cl)OC)NC(=O)/C=C/CN(C)C
EGIN0003316	0.013  µM	15715478	J. Med. Chem.	2005, 48, 1107-1131	c1(c(cc2c(c1)c(c(cn2)C#N)Nc1ccc(c(c1)Cl)Sc1scc(n1)c1ccccc1)OCC)NC(=O)/C=C/CN(C)C
EGIN0003317	0.074  µM	15715478	J. Med. Chem.	2005, 48, 1107-1131	n1c(csc1Cc1c(cc(Nc2c3c(ncc2C#N)cc(c(c3)NC(=O)/C=C/CN(C)C)OC)cc1)Cl)c1ccccc1
EGIN0003318	0.625  µM	15715478	J. Med. Chem.	2005, 48, 1107-1131	c12c(c(C#N)cnc1cc(c(c2)NC(=O)/C=C/CN(C)C)OCC)Nc1cc(c(OCc2n(ccn2)C)cc1)Cl
EGIN0003319	0.184  µM	15715478	J. Med. Chem.	2005, 48, 1107-1131	c12c(c(C#N)cnc1cc(c(c2)NC(=O)/C=C\CN(C)C)OCC)Nc1cc(c(Oc2ccccc2)cc1)Cl
EGIN0003321	0.015  µM	15715478	J. Med. Chem.	2005, 48, 1107-1131	n1(c2c(cc1)cc(Nc1c3c(ncc1C#N)cc(c(c3)NC(=O)/C=C/CN(C)C)OCC)cc2)Cc1ccccc1
EGIN0003322	0.075  µM	15715478	J. Med. Chem.	2005, 48, 1107-1131	n1(ncc2c1ccc(Nc1c3c(ncc1C#N)cc(c(c3)NC(=O)/C=C/CN(C)C)OC)c2)Cc1ccccc1
EGIN0003323	0.23  µM	15715478	J. Med. Chem.	2005, 48, 1107-1131	c12c(c(C#N)cnc1cc(c(c2)NC(=O)/C=C/CN(C)C)OCC)Nc1cc2c(N(Cc3ccccc3)CC2)cc1
EGIN0003324	0.025  µM	15715478	J. Med. Chem.	2005, 48, 1107-1131	S(=O)(=O)(n1c2c(cc1)cc(Nc1c3c(ncc1C#N)cc(c(c3)NC(=O)/C=C/CN(C)C)OCC)cc2)c1ccccc1
EGIN0003325	0.033  µM	15715478	J. Med. Chem.	2005, 48, 1107-1131	c12c(c(C#N)cnc1cc(c(c2)NC(=O)/C=C/CN(C)C)OCC)Nc1cc(c(OCc2cc(F)ccc2)cc1)Cl
EGIN0003326	0.039  µM	15715478	J. Med. Chem.	2005, 48, 1107-1131	c12c(c(C#N)cnc1cc(c(c2)NC(=O)/C=C/CN(C)C)OC)Nc1cc(c(OCc2ccccc2)cc1)Cl
EGIN0003327	0.363  µM	15715478	J. Med. Chem.	2005, 48, 1107-1131	c12c(c(C#N)cnc1cc(c(c2)NC(=O)/C=C/CN(C)C)OC)Nc1ccc(OCc2ccccc2)cc1
EGIN0003328	0.081  µM	15715478	J. Med. Chem.	2005, 48, 1107-1131	c12c(c(C#N)cnc1cc(c(c2)NC(=O)/C=C/CN(C)C)OCC)Nc1cc(c(OCc2c(cc(cc2)F)F)cc1)Cl
EGIN0003329	0.008  µM	15715478	J. Med. Chem.	2005, 48, 1107-1131	c1(c(cc2c(c1)c(c(cn2)C#N)Nc1cc(c(cc1)OCc1cc(ccc1)Cl)Cl)OCC)NC(=O)/C=C/CN(C)C
EGIN0003330	0.044  µM	15715478	J. Med. Chem.	2005, 48, 1107-1131	c12c(c(C#N)cnc1cc(c(c2)NC(=O)/C=C/CN(C)C)OCC)Nc1cc(c(OCc2c(OC)cccc2)cc1)Cl
EGIN0003331	3.775  µM	15715478	J. Med. Chem.	2005, 48, 1107-1131	c12c(c(C#N)cnc1cc(c(c2)NC(=O)/C=C/CN(C)C)OCC)Nc1cc(c(OCc2ccc(OCc3ccccc3)cc2)cc1)Cl
EGIN0003332	0.131  µM	15715478	J. Med. Chem.	2005, 48, 1107-1131	c12c(c(C#N)cnc1cc(c(c2)NC(=O)/C=C/CN(C)C)OCC)Nc1cc(c(OCc2sccc2)cc1)Cl
EGIN0003333	2.1  µM	15715478	J. Med. Chem.	2005, 48, 1107-1131	c12c(c(C#N)cnc1cc(c(c2)NC(=O)/C=C/CN(C)C)OCC)Nc1cc(c(O[C@H]2c3c(CC2)cccc3)cc1)Cl
EGIN0003334	9.8  µM	15715478	J. Med. Chem.	2005, 48, 1107-1131	c12c(c(C#N)cnc1cc(c(c2)NC(=O)/C=C/CN(C)C)OCC)Nc1cc(c(O[C@@H]2c3c(CC2)cccc3)cc1)Cl
EGIN0003335	13.2  µM	15715478	J. Med. Chem.	2005, 48, 1107-1131	c12c(c(C#N)cnc1cc(c(c2)NC(=O)/C=C/CN(C)C)OCC)Nc1cc(OCc2ccccc2)ccc1
EGIN0003336	2.1  µM	15715478	J. Med. Chem.	2005, 48, 1107-1131	c12c(c(C#N)cnc1cc(c(c2)NC(=O)/C=C/CN(C)C)OCC)Nc1cc(c(N(Cc2ccccc2)C)cc1)Cl
EGIN0003337	0.010  µM	15715478	J. Med. Chem.	2005, 48, 1107-1131	c12c(c(C#N)cnc1cc(c(c2)NC(=O)/C=C/CN(C)C)OCC)Nc1cc(c(OCc2c(Cl)cccc2)cc1)Cl
EGIN0003338	0.498  µM	15715478	J. Med. Chem.	2005, 48, 1107-1131	c12c(c(C#N)cnc1cc(c(c2)NC(=O)/C=C/CN(C)C)OCC)Nc1ccc(OCc2ccccc2)cc1
EGIN0003339	0.281  µM	15715478	J. Med. Chem.	2005, 48, 1107-1131	c12c(c(C#N)cnc1cc(c(c2)NC(=O)/C=C/CN(C)C)OCC)Nc1cc(c(cc1)OCCc1ccccc1)Cl
EGIN0003340	0.406  µM	15715478	J. Med. Chem.	2005, 48, 1107-1131	c12c(c(C#N)cnc1cc(c(c2)NC(=O)/C=C/CN(C)C)OCC)Nc1cc(c(c(c1)Cl)OCc1ccccc1)Cl
EGIN0003341	1.134  µM	15715478	J. Med. Chem.	2005, 48, 1107-1131	c12c(c(C#N)cnc1cc(c(c2)NC(=O)/C=C/CN(C)C)OCC)Nc1cc(C#N)c(OCc2ccccc2)cc1
EGIN0003342	0.732  µM	15715478	J. Med. Chem.	2005, 48, 1107-1131	c12c(c(C#N)cnc1cc(c(c2)NC(=O)/C=C/CN(C)C)OCC)Nc1cc(c(OCc2c(F)cccc2)cc1)Cl
EGIN0003343	0.078  µM	15715478	J. Med. Chem.	2005, 48, 1107-1131	c12c(c(C#N)cnc1cc(c(c2)NC(=O)/C=C/CN(C)C)OCC)Nc1cc(c(OCc2ccc(F)cc2)cc1)Cl
EGIN0003344	1.331  µM	15715478	J. Med. Chem.	2005, 48, 1107-1131	c12c(c(C#N)cnc1cc(c(c2)NC(=O)/C=C/CN(C)C)OCC)Nc1cc(c(c(c1)Cl)OCc1cc(F)ccc1)Cl
EGIN0003345	0.388  µM	15715478	J. Med. Chem.	2005, 48, 1107-1131	c12c(c(C#N)cnc1cc(c(c2)NC(=O)/C=C/CN(C)C)OCC)Nc1cc(c(OCc2cc(cc(c2)F)F)cc1)Cl
EGIN0003346	0.024  µM	15715478	J. Med. Chem.	2005, 48, 1107-1131	c12c(c(C#N)cnc1cc(c(c2)NC(=O)/C=C/CN(C)C)OCC)Nc1cc(c(OCc2ccc(Cl)cc2)cc1)Cl
EGIN0003347	0.161  µM	15715478	J. Med. Chem.	2005, 48, 1107-1131	c12c(c(C#N)cnc1cc(c(c2)NC(=O)/C=C/CN(C)C)OCC)Nc1cc(c(OCc2cc(C#N)ccc2)cc1)Cl
EGIN0003348	1.477  µM	15715478	J. Med. Chem.	2005, 48, 1107-1131	c12c(c(C#N)cnc1cc(c(c2)NC(=O)/C=C/CN(C)C)OCC)Nc1cc(c(cc1)OCCCCC)Cl
EGIN0003349	0.132  µM	15715478	J. Med. Chem.	2005, 48, 1107-1131	c12c(c(C#N)cnc1cc(c(c2)NC(=O)/C=C/CN(C)C)OCC)Nc1cc(c(OCc2cc(ccc2)C)cc1)Cl
EGIN0003350	0.028  µM	15715478	J. Med. Chem.	2005, 48, 1107-1131	c12c(c(C#N)cnc1cc(c(c2)NC(=O)/C=C/CN(C)C)OCC)Nc1cc(c(OCC2CCCCC2)cc1)Cl
EGIN0003352	0.269  µM	15715478	J. Med. Chem.	2005, 48, 1107-1131	c12c(c(C#N)cnc1cc(c(c2)NC(=O)/C=C/CN(C)C)OCC)Nc1cc(c(OCc2cnccc2)cc1)Cl
EGIN0003353	0.062  µM	15715478	J. Med. Chem.	2005, 48, 1107-1131	c12c(c(C#N)cnc1cc(c(c2)NC(=O)/C=C/CN(C)C)OCC)Nc1cc(c(OCc2occc2)cc1)Cl
EGIN0003354	0.064  µM	15715478	J. Med. Chem.	2005, 48, 1107-1131	c12c(c(C#N)cnc1cc(c(c2)NC(=O)/C=C/CN(C)C)OCC)Nc1cc(c(OCc2nc3c(s2)cccc3)cc1)Cl
EGIN0003355	1.184  µM	15715478	J. Med. Chem.	2005, 48, 1107-1131	c12c(c(C#N)cnc1cc(c(c2)NC(=O)/C=C/CN(C)C)OCC)Nc1cc(c(OCc2c3c(ncc2)cccc3)cc1)Cl
EGIN0003356	0.020  µM	15715478	J. Med. Chem.	2005, 48, 1107-1131	c12c(c(C#N)cnc1cc(c(c2)NC(=O)/C=C/CN(C)C)OCC)Nc1cc(c(OCc2c3c(ccc2)cccc3)cc1)Cl
EGIN0003357	0.018  µM	15715478	J. Med. Chem.	2005, 48, 1107-1131	c12c(c(C#N)cnc1cc(c(c2)NC(=O)/C=C/CN(C)C)OCC)Nc1cc(c(OCc2cc3c(cc2)cccc3)cc1)Cl
EGIN0003358	0.076  µM	15715478	J. Med. Chem.	2005, 48, 1107-1131	c12c(c(C#N)cnc1cc(c(c2)NC(=O)/C=C/CN(C)C)OCC)Nc1cc(c(O[C@@H](c2ccccc2)C)cc1)Cl
EGIN0003359	26  µM	15715478	J. Med. Chem.	2005, 48, 1107-1131	c12c(c(C#N)cnc1cc(c(c2)NC(=O)/C=C/CN(C)C)OCC)Nc1cc(c(O[C@H](c2ccccc2)C)cc1)Cl
EGIN0003360	0.103  µM	15715478	J. Med. Chem.	2005, 48, 1107-1131	c12c(c(C#N)cnc1cc(c(c2)NC(=O)/C=C/CN(C)C)OCC)Nc1cc(c(NCc2ccccc2)cc1)Cl
EGIN0003361	0.083  µM	15715478	J. Med. Chem.	2005, 48, 1107-1131	c12c(c(C#N)cnc1cc(c(c2)NC(=O)/C=C/CN(C)C)OCC)Nc1cc(c(NCc2c3c(ccc2)cccc3)cc1)Cl
EGIN0003362	13  µM	15715478	J. Med. Chem.	2005, 48, 1107-1131	c12c(c(C#N)cnc1cc(c(c2)NC(=O)/C=C/CN(C)C)OC)Nc1cc(c(NCc2ccccc2)cc1)Cl
EGIN0003363	3.9  µM	15715478	J. Med. Chem.	2005, 48, 1107-1131	c12c(c(C#N)cnc1cc(c(c2)NC(=O)/C=C/CN(C)C)OC)Nc1cc(c(NCc2cnccc2)cc1)Cl
EGIN0003364	1.1  µM	15715478	J. Med. Chem.	2005, 48, 1107-1131	c12c(c(C#N)cnc1cc(c(c2)NC(=O)/C=C/CN(C)C)OC)Nc1cc(c(NCNc2ccccc2)cc1)Cl
EGIN0003365	0.183  µM	15715478	J. Med. Chem.	2005, 48, 1107-1131	c12c(c(C#N)cnc1cc(c(c2)NC(=O)/C=C/CN(CCOC)C)OCC)Nc1cc(c(OCc2ccccc2)cc1)Cl
EGIN0003366	0.027  µM	15715478	J. Med. Chem.	2005, 48, 1107-1131	c12c(c(C#N)cnc1cc(c(c2)NC(=O)/C=C/CN(CCO)C)OCC)Nc1cc(c(OCc2ccccc2)cc1)Cl
EGIN0003367	0.966  µM	15715478	J. Med. Chem.	2005, 48, 1107-1131	c12c(c(C#N)cnc1cc(c(c2)NC(=O)/C=C/CN(NC[C@H]([C@H]([C@@H]([C@@H](O)CO)O)O)O)C)OCC)Nc1cc(c(OCc2ccccc2)cc1)Cl
EGIN0003368	0.028  µM	15715478	J. Med. Chem.	2005, 48, 1107-1131	c12c(c(C#N)cnc1cc(c(c2)NC(=O)/C=C/CN(C(C)C)C(C)C)OCC)Nc1cc(c(OCc2ccccc2)cc1)Cl
EGIN0003369	0.104  µM	15715478	J. Med. Chem.	2005, 48, 1107-1131	c12c(c(C#N)cnc1cc(c(c2)NC(=O)/C=C/CN(C[C@H](O)C)C[C@H](O)C)OCC)Nc1cc(c(OCc2ccccc2)cc1)Cl
EGIN0003370	0.171  µM	15715478	J. Med. Chem.	2005, 48, 1107-1131	c12c(c(C#N)cnc1cc(c(c2)NC(=O)/C=C/CN1[C@H](COC)CCC1)OCC)Nc1cc(c(OCc2ccccc2)cc1)Cl
EGIN0003371	0.025  µM	15715478	J. Med. Chem.	2005, 48, 1107-1131	c12c(c(C#N)cnc1cc(c(c2)NC(=O)/C=C/CN1CCCCC1)OCC)Nc1cc(c(OCc2ccccc2)cc1)Cl
EGIN0003372	0.169  µM	15715478	J. Med. Chem.	2005, 48, 1107-1131	c12c(c(C#N)cnc1cc(c(c2)NC(=O)/C=C/CN1CC[C@H](CC1)O)OCC)Nc1cc(c(OCc2ccccc2)cc1)Cl
EGIN0003373	0.058  µM	15715478	J. Med. Chem.	2005, 48, 1107-1131	c12c(c(C#N)cnc1cc(c(c2)NC(=O)/C=C/CN1CCC(CC1)(O)O)OCC)Nc1cc(c(OCc2ccccc2)cc1)Cl
EGIN0003374	0.412  µM	15715478	J. Med. Chem.	2005, 48, 1107-1131	c12c(c(C#N)cnc1cc(c(c2)NC(=O)/C=C/CN1[C@H](CCC[C@H]1C)C)OCC)Nc1cc(c(OCc2ccccc2)cc1)Cl
EGIN0003375	0.059  µM	15715478	J. Med. Chem.	2005, 48, 1107-1131	c12c(c(C#N)cnc1cc(c(c2)NC(=O)/C=C/CN1CCOCC1)OCC)Nc1cc(c(OCc2ccccc2)cc1)Cl
EGIN0003376	0.029  µM	15715478	J. Med. Chem.	2005, 48, 1107-1131	c12c(c(C#N)cnc1cc(c(c2)NC(=O)/C=C/CN1CCSCC1)OCC)Nc1cc(c(OCc2ccccc2)cc1)Cl
EGIN0003377	0.540  µM	15715478	J. Med. Chem.	2005, 48, 1107-1131	c12c(c(C#N)cnc1cc(c(c2)NC(=O)/C=C/CN1CCN(CC1)C)OCC)Nc1cc(c(OCc2ccccc2)cc1)Cl
EGIN0003378	0.040  µM	15715478	J. Med. Chem.	2005, 48, 1107-1131	c12c(c(C#N)cnc1cc(c(c2)NC(=O)/C=C/CN1CCC1)OCC)Nc1cc(c(OCc2ccccc2)cc1)Cl
EGIN0003379	0.196  µM	15715478	J. Med. Chem.	2005, 48, 1107-1131	[C@H]1(N(C1)C/C=C/C(=O)Nc1cc2c(c(C#N)cnc2cc1OCC)Nc1cc(c(OCc2ccccc2)cc1)Cl)C(=O)OC
EGIN0003380	0.603  µM	15715478	J. Med. Chem.	2005, 48, 1107-1131	c12c(c(C#N)cnc1cc(c(c2)NC(=O)/C=C/CN1CCOCCOCCOCC1)OCC)Nc1cc(c(OCc2ccccc2)cc1)Cl
EGIN0003381	0.059  µM	15715478	J. Med. Chem.	2005, 48, 1107-1131	c12c(c(C#N)cnc1cc(c(c2)NC(=O)/C=C/CN1CCCC1)OCC)Nc1cc(c(OCc2ccccc2)cc1)Cl
EGIN0003382	0.069  µM	15715478	J. Med. Chem.	2005, 48, 1107-1131	c12c(c(C#N)cnc1cc(c(c2)NC(=O)/C=C/Cc1nc[nH]c1)OCC)Nc1cc(c(OCc2ccccc2)cc1)Cl
EGIN0003383	1.134  µM	15715478	J. Med. Chem.	2005, 48, 1107-1131	c12c(c(C#N)cnc1cc(c(c2)NC(=O)/C=C/c1c2ncccc2ccc1)OCC)Nc1cc(c(OCc2ccccc2)cc1)Cl
EGIN0003384	1.391  µM	15715478	J. Med. Chem.	2005, 48, 1107-1131	c12c(c(C#N)cnc1cc(c(c2)NC(=O)/C=C/c1c(N(C)C)cccc1)OCC)Nc1cc(c(OCc2ccccc2)cc1)Cl
EGIN0003385	0.227  µM	15715478	J. Med. Chem.	2005, 48, 1107-1131	c12c(c(C#N)cnc1cc(c(c2)NC(=O)/C=C/c1ncn(c1)C)OCC)Nc1cc(c(OCc2ccccc2)cc1)Cl
EGIN0003386	0.061  µM	15715478	J. Med. Chem.	2005, 48, 1107-1131	S(=O)(=O)(Nc1cc2c(c(C#N)cnc2cc1OCC)Nc1cc(c(OCc2ccccc2)cc1)Cl)C=C
EGIN0003387	0.246  µM	15715478	J. Med. Chem.	2005, 48, 1107-1131	c12c(c(C#N)cnc1cc(c(NC(=O)C(=C)CN(C)C)c2)OCC)Nc1cc(c(OCc2ccccc2)cc1)Cl
EGIN0003388	0.089  µM	15715478	J. Med. Chem.	2005, 48, 1107-1131	c12c(c(C#N)cnc1cc(c(NC(=O)C(=C)CN1CCOCC1)c2)OCC)Nc1cc(c(OCc2ccccc2)cc1)Cl
EGIN0003389	3.781  µM	15715478	J. Med. Chem.	2005, 48, 1107-1131	c12c(c(C#N)cnc1cc(c(c2)NCC(=C)C(=O)O)OCC)Nc1cc(c(OCc2ccccc2)cc1)Cl
EGIN0003428	>50000 nM	16789733	J. Med. Chem	2006, 49, 3766-3769	c1(c(cc(c(c1)F)C(=O)NC1CC1)NCc1sc(nc1)Nc1ncccc1)F
EGIN0003433	13100 nM	20031417	Bioorganic & Medicinal Chemistry	18 (2010) 612–620	c1ccc2c(c1)c(c[nH]2)C1=C(C(=O)NC1=O)c1cc(c(c(c1)OC)OC)OC
EGIN0003433	26 µM  	18529047	J. Med. Chem.	2008, 51, 3814–3824	c1ccc2c(c1)c(c[nH]2)C1=C(C(=O)NC1=O)c1cc(c(c(c1)OC)OC)OC
EGIN0003433	5.0 × 10 -5 M	17149885	J. Med. Chem.	2006, 49, 7549-7553	c1ccc2c(c1)c(c[nH]2)C1=C(C(=O)NC1=O)c1cc(c(c(c1)OC)OC)OC
EGIN0003435	500 nM	17154512	J. Med. Chem.	2006, 49, 6819-6832	c1(sc(nc1)Nc1nc(nc(c1)C)C)C(=O)Nc1c(Cl)cccc1C
EGIN0003443	>500 nM	18343125	Bioorganic & Medicinal Chemistry	16 (2008) 4242–4251	c1(c(cc2c(c1)c(ccn2)Oc1ccc(cc1F)NC(=O)Nc1ccc(cc1)F)OC)OC
EGIN0003444	>500 nM	18343125	Bioorganic & Medicinal Chemistry	16 (2008) 4242–4251	c1(c(cc2c(c1)c(ccn2)Oc1ccc(cc1F)NC(=O)Nc1ccccc1F)OC)OC
EGIN0003445	>500 nM	18343125	Bioorganic & Medicinal Chemistry	16 (2008) 4242–4251	c12c(cc(c(c2)OC)OC)nccc1Oc1c(cc(NC(=O)Nc2c(cc(cc2)F)F)cc1)F
EGIN0003448	>10  µM	19200745	Bioorganic & Medicinal Chemistry	17 (2009) 2017–2029	c1(cc(ccc1)CSc1nnc(o1)c1ccc2c(c1)n(cn2)c1ccc(cc1)OC)C#N
EGIN0003450	>8480 nM	20031417	Bioorganic & Medicinal Chemistry	18 (2010) 612–620	c1(ccc2c(c1)c(c[nH]2)C1=C(C(=O)NC1=O)c1cc(c(c(c1)OC)OC)OC)F
EGIN0003451	15180 nM	20031417	Bioorganic & Medicinal Chemistry	18 (2010) 612–620	c1(ccc2c(c1)c(c[nH]2)C1=C(C(=O)NC1=O)c1cc(c(c(c1)OC)OC)OC)I
EGIN0003452	13316 nM	20031417	Bioorganic & Medicinal Chemistry	18 (2010) 612–620	c1(ccc2c(c1)c(c[nH]2)C1=C(C(=O)NC1=O)c1cc(c(c(c1)OC)OC)OC)Br
EGIN0003455	>10  µM	20188579	Bioorganic & Medicinal Chemistry	18 (2010) 2317–2326	C(=O)(c1ccc(cc1)C(=O)/C(=C\c1cc(c(cc1)F)[N+](=O)[O-])/SCc1ccc(cc1)Br)O
EGIN0003458	>10  µM	20483608	Bioorganic & Medicinal Chemistry Letters	20 (2010) 3628–3631	c1(ccc(cc1)N1CCN(CC1)C)c1c2ncc(c3ccc(cc3)NC(=O)OCC(C)C)c(n2nc1)N
EGIN0003488	500 nM	18395443	Bioorganic & Medicinal Chemistry Letters	18 (2008) 2985–2989	n1cnc(c2n1cc(c2C(C)C)c1nnc(o1)C)Nc1cc2c(nc1)[nH]cc2
EGIN0003489	>5000 nM	18395443	Bioorganic & Medicinal Chemistry Letters	18 (2008) 2985–2989	n1cnc(c2n1cc(c2C(C)C)c1nnc(o1)C)Nc1cc2c(nc1)[nH]c(c2)C
EGIN0003491	>25 µM  	18789685	Bioorganic & Medicinal Chemistry Letters	18 (2008) 5285–5289	O=C(Nc1cc(ccc1)N1CCOCC1)c1ccc(C)c(c1)c1ccc2c(onc2C2CCNCC2)c1
EGIN0003492	>25 µM  	18789685	Bioorganic & Medicinal Chemistry Letters	18 (2008) 5285–5289	c1(ccc(cc1C)c1nnc(o1)C)c1cc(ccc1C)C(=O)Nc1cc(ccc1)N1CCOCC1
EGIN0003493	>25 µM  	18789685	Bioorganic & Medicinal Chemistry Letters	18 (2008) 5285–5289	c1(cc2c(cc1)c(no2)C1CCNCC1)c1cc(ccc1C)NC(=O)c1cc(ncc1)N1CCCC1
EGIN0003494	>25 µM  	18789685	Bioorganic & Medicinal Chemistry Letters	18 (2008) 5285–5289	c1(ccc(cc1C)c1nnc(o1)C)c1cc(ccc1C)NC(=O)c1cc(ncc1)N1CCCC1
EGIN0003495	>25 µM  	18789685	Bioorganic & Medicinal Chemistry Letters	18 (2008) 5285–5289	c1(cc2c(cc1)c(no2)C1CCNCC1)c1cc(ccc1C)C(=O)NC1CC1
EGIN0003496	>25 µM  	18789685	Bioorganic & Medicinal Chemistry Letters	18 (2008) 5285–5289	Cc1oc(nn1)c1ccc(c(c1)C)c1cc(C(=O)NC2CC2)ccc1C
EGIN0003497	>25 µM  	18789685	Bioorganic & Medicinal Chemistry Letters	18 (2008) 5285–5289	c1(ccc2c(c1)nnn(c2=O)CC1CC1)c1cc(ccc1C)C(=O)NC1CC1
EGIN0003498	>25 µM  	18789685	Bioorganic & Medicinal Chemistry Letters	18 (2008) 5285–5289	c1c(cc2c(c1)ccnc2)c1cc(ccc1C)C(=O)NC1CC1
EGIN0003499	>25 µM  	18789685	Bioorganic & Medicinal Chemistry Letters	18 (2008) 5285–5289	Cc1ccc(C(=O)NC2CC2)cc1c1ccc(cc1)C(=O)NCC1CC1
EGIN0003500	>25 µM  	18789685	Bioorganic & Medicinal Chemistry Letters	18 (2008) 5285–5289	c1(ccc(cc1C)c1nnc(o1)C)c1cc(ccc1C)NC(=O)c1ccc(cc1)CN1CCN(CC1)C
EGIN0003501	0.3 µM  	18789685	Bioorganic & Medicinal Chemistry Letters	18 (2008) 5285–5289	c1c(cc2c(c1)ccnc2)c1cc(ccc1C)NC(=O)c1ccc(cc1)CN1CCN(CC1)C
EGIN0003502	>25 µM  	18789685	Bioorganic & Medicinal Chemistry Letters	18 (2008) 5285–5289	c1(cc2c(cc1)c(no2)N)c1cc(ccc1C)NC(=O)c1ccc(cc1)CN1CCN(CC1)C
EGIN0003503	>25 µM  	18789685	Bioorganic & Medicinal Chemistry Letters	18 (2008) 5285–5289	c1(ccc(cc1)c1nc(sc1)N)c1cc(ccc1C)NC(=O)c1ccc(cc1)CN1CCN(CC1)C
EGIN0003505	>10  µM	18945615	Bioorganic & Medicinal Chemistry Letters	18 (2008) 6142–6146	n1c(cc(cc1)c1[nH]c2c(c1)c(=O)[nH]cn2)/C=C/c1ccc(cc1)CN1CCOCC1
EGIN0003506	9.5  µM	18945615	Bioorganic & Medicinal Chemistry Letters	18 (2008) 6142–6146	n1c(cc(cc1)c1[nH]c2c(c1)c(=O)[nH]cn2)/C=C/c1ccc(cc1)OCCN(C)C
EGIN0003510	72 nM	19101143	Bioorganic & Medicinal Chemistry Letters	19 (2009) 1004–1008	c1cc(c(c(c1)F)NC(=O)c1cccc(c1)c1c(n2c(n1)cccc2)c1ccnc(n1)Nc1ccc(cc1OC)N1CC[C@H](CC1)N1CCN(CC1)S(=O)(=O)C)F
EGIN0003511	54 nM	19101143	Bioorganic & Medicinal Chemistry Letters	19 (2009) 1004–1008	c1cc(c(c(c1)F)NC(=O)c1cccc(c1)c1c(n2c(n1)cccc2)c1ccnc(n1)Nc1cc(c(cc1OC)N1CC[C@H](CC1)N1CCN(CC1)S(=O)(=O)C)CC)F
EGIN0003512	>10000 nM	19101143	Bioorganic & Medicinal Chemistry Letters	19 (2009) 1004–1008	c1cc(c(c(c1)F)NC(=O)c1c(ccc(c1)c1c(n2c(n1)cccc2)c1ccnc(n1)Nc1cc(c(cc1OC)N1CC[C@H](CC1)N1CCN(CC1)S(=O)(=O)C)CC)OC)F
EGIN0003791	23 µM   	10464027	J. Med. Chem.	1999, 42, 3412-3420	c1ccccc1CCNC(=O)/C(=C/c1ccc(c(c1)O)O)/C#N
EGIN0003974	>20 µM  	12086485	J. Med. Chem	2002, 45, 2994-3008	C(=O)(Nc1c2c(c(cc1)OCCN1CCOCC1)cccc2)Nc1cc(nn1c1ccc(cc1)C)C(C)(C)C
EGIN0004032	500nM	16078851	J. Med. Chem	2005, 48, 5337-5348	c1(c2c(ncn1)ccc(c2)NC(=O)COC)Nc1cc(c(cc1F)Cl)Cl
EGIN0004043	17100 nM	16134929	J. Med. Chem	2005, 48, 5639-5643	O1CCN(CC1)c1cc(c2c(c1)[nH]c(n2)c1c(cc[nH]c1=O)NC[C@H](c1cccc(c1)Cl)O)C
EGIN0004044	2.5 µM	16161995	J. Med. Chem	2005, 48, 5909-5920	c1(c2c(ncc1C#N)cc1c(c2)cc(c(c1)OCCN1CCOCC1)OC)Nc1cc(c(cc1Cl)Cl)OC
EGIN0004047	>50 µM	16190753	J. Med. Chem	2005, 48, 6261-6270	c1(c(Nc2cc(C(=O)Nc3nocc3)ccc2C)ncnc1NC1CCCC1)C#N
